NOM.OPERATEUR,CODE_EIC5.Energy.Identification.Code.,ANNEE,FILIERE,IRIS_CODE,IRIS_LIBELLE,ADRESSE..point.de.livraison.,NOM_COMMUNE,CODE_SECTEUR_NAF2_CODE,CODE_SECTEUR_NAF2_LIBELLE,CODE_GRAND_SECTEUR,CONSO,PDL,code_dep,Code Officiel EPCI,Code Officiel Commune,Nom Officiel Commune,Code Officiel Commune / Arrondissement Municipal,Nom Officiel IRIS,Nom Officiel IRIS Majuscule,Nom Officiel IRIS Minuscule,Type,Code Grand Quartier,numero
GRDF,17X100A100A00028,"2021",G,"350930104",Gare-La Saudrais-La Vicomte,22 BOULEVARD DE LA LIBERATION,Dinard,NA,,R,"78.19455","21",Ille-et-Vilaine,"243500725","35093",Dinard,"35093",Gare-La Saudrais-La Vicomte,GARE-LA SAUDRAIS-LA VICOMTE,gare-la saudrais-la vicomte,iris d'habitat,"3509301",
GRDF,17X100A100A00028,"2021",G,"350950000",Dol-de-Bretagne (commune non irisÌ©e),RUE PIERRE SEMARD,Dol-de-Bretagne,"46","Commerce de gros, ÌÊ l'exception des automobiles et des motocycles",T,"3419.931","1",Ille-et-Vilaine,"200070670","35095",Dol-de-Bretagne,"35095",Dol-de-Bretagne (commune non irisÃ©e),DOL-DE-BRETAGNE (COMMUNE NON IRISÃ‰E),dol-de-bretagne (commune non irisÃ©e),commune,"3509500",
GRDF,17X100A100A00028,"2021",G,"351090000",Ìätrelles (commune non irisÌ©e),LDT LE PONT,Ìätrelles,"10",Industries alimentaires,I,"2273.155","1",Ille-et-Vilaine,"200039022","35109",Ã‰trelles,"35109",Ã‰trelles (commune non irisÃ©e),Ã‰TRELLES (COMMUNE NON IRISÃ‰E),Ã©trelles (commune non irisÃ©e),commune,"3510900",
GRDF,17X100A100A00028,"2021",G,"351150101",Haute Ville,7 PLACE DU PRESIDENT CARNOT,FougÌ¬res,NA,,R,"47.38645","10",Ille-et-Vilaine,"200072452","35115",FougÃ¨res,"35115",Haute Ville,HAUTE VILLE,haute ville,iris d'habitat,"3511501",
GRDF,17X100A100A00028,"2021",G,"351150101",Haute Ville,10 RUE RALLIER,FougÌ¬res,NA,,R,"73.61428","13",Ille-et-Vilaine,"200072452","35115",FougÃ¨res,"35115",Haute Ville,HAUTE VILLE,haute ville,iris d'habitat,"3511501",
GRDF,17X100A100A00028,"2021",G,"351150106",Cotterets,18 RUE DE SAINT LO,FougÌ¬res,NA,,R,"7.34794","17",Ille-et-Vilaine,"200072452","35115",FougÃ¨res,"35115",Cotterets,COTTERETS,cotterets,iris d'habitat,"3511501",
GRDF,17X100A100A00028,"2021",G,"350510202",Rural Nord,1 PLACE VIASILVA,Cesson-SÌ©vignÌ©,NA,,R,"26.46096","12",Ille-et-Vilaine,"243500139","35051",Cesson-SÃ©vignÃ©,"35051",Rural Nord,RURAL NORD,rural nord,iris divers,"3505102",
GRDF,17X100A100A00028,"2021",G,"350550101",Nord,14 RUE DU BREIL,Chantepie,NA,,I,"9635.19951","1",Ille-et-Vilaine,"243500139","35055",Chantepie,"35055",Nord,NORD,nord,iris d'habitat,"3505501",
GRDF,17X100A100A00028,"2021",G,"350550101",Nord,26 AVENUE DE BRETAGNE,Chantepie,NA,,R,"137.1544","21",Ille-et-Vilaine,"243500139","35055",Chantepie,"35055",Nord,NORD,nord,iris d'habitat,"3505501",
GRDF,17X100A100A00028,"2021",G,"350550102",Est,1 ALLEE DES MARCHEES,Chantepie,NA,,R,"98.74772","14",Ille-et-Vilaine,"243500139","35055",Chantepie,"35055",Est,EST,est,iris d'habitat,"3505501",
GRDF,17X100A100A00028,"2021",G,"350550102",Est,4 MAIL CAMILLE CLAUDEL,Chantepie,NA,,R,"103.10734","11",Ille-et-Vilaine,"243500139","35055",Chantepie,"35055",Est,EST,est,iris d'habitat,"3505501",
GRDF,17X100A100A00028,"2021",G,"350590000",La Chapelle-des-Fougeretz (commune non irisÌ©e),20 RUE DU ROCHER,La Chapelle-des-Fougeretz,NA,,R,"53.44359","10",Ille-et-Vilaine,"243500139","35059",La Chapelle-des-Fougeretz,"35059",La Chapelle-des-Fougeretz (commune non irisÃ©e),LA CHAPELLE-DES-FOUGERETZ (COMMUNE NON IRISÃ‰E),la chapelle-des-fougeretz (commune non irisÃ©e),commune,"3505900",
GRDF,17X100A100A00028,"2021",G,"350660101",Centre Est,18 AVENUE DE CORNOUAILLES,Chartres-de-Bretagne,"88",Action sociale sans hÌ©bergement,T,"419.30487","1",Ille-et-Vilaine,"243500139","35066",Chartres-de-Bretagne,"35066",Centre Est,CENTRE EST,centre est,iris d'habitat,"3506601",
GRDF,17X100A100A00028,"2021",G,"350660101",Centre Est,32 RUE ANTOINE CHATEL,Chartres-de-Bretagne,NA,,R,"96.88755","22",Ille-et-Vilaine,"243500139","35066",Chartres-de-Bretagne,"35066",Centre Est,CENTRE EST,centre est,iris d'habitat,"3506601",
GRDF,17X100A100A00028,"2021",G,"350660102",Centre Ouest,4 SQUARE DU BEARN,Chartres-de-Bretagne,NA,,R,"71.1045","11",Ille-et-Vilaine,"243500139","35066",Chartres-de-Bretagne,"35066",Centre Ouest,CENTRE OUEST,centre ouest,iris d'habitat,"3506601",
GRDF,17X100A100A00028,"2021",G,"350660102",Centre Ouest,70 AVENUE DE LA CHAUSSAIRIE,Chartres-de-Bretagne,NA,,R,"53.78168","12",Ille-et-Vilaine,"243500139","35066",Chartres-de-Bretagne,"35066",Centre Ouest,CENTRE OUEST,centre ouest,iris d'habitat,"3506601",
GRDF,17X100A100A00028,"2021",G,"350680000",ChÌ¢teaubourg (commune non irisÌ©e),22 RUE LOUIS PASTEUR,ChÌ¢teaubourg,NA,,R,"75.32643","16",Ille-et-Vilaine,"200039022","35068",ChÃ¢teaubourg,"35068",ChÃ¢teaubourg (commune non irisÃ©e),CHÃ‚TEAUBOURG (COMMUNE NON IRISÃ‰E),chÃ¢teaubourg (commune non irisÃ©e),commune,"3506800",
GRDF,17X100A100A00028,"2021",G,"350690101",Sud,3 RUE DU PRIEURE,ChÌ¢teaugiron,"85",Enseignement,T,"113.18051","1",Ille-et-Vilaine,"243500659","35069",ChÃ¢teaugiron,"35069",Sud,SUD,sud,iris d'habitat,"3506901",
GRDF,17X100A100A00028,"2021",G,"350760000",Chavagne (commune non irisÌ©e),15 RUE DE LA CROIX VERTE,Chavagne,NA,,R,"83.78845","15",Ille-et-Vilaine,"243500139","35076",Chavagne,"35076",Chavagne (commune non irisÃ©e),CHAVAGNE (COMMUNE NON IRISÃ‰E),chavagne (commune non irisÃ©e),commune,"3507600",
GRDF,17X100A100A00028,"2021",G,"350850000",Combourg (commune non irisÌ©e),14 RUE DES COUTURES,Combourg,"47","Commerce de dÌ©tail, ÌÊ l'exception des automobiles et des motocycles",T,"517.70206","1",Ille-et-Vilaine,"243500733","35085",Combourg,"35085",Combourg (commune non irisÃ©e),COMBOURG (COMMUNE NON IRISÃ‰E),combourg (commune non irisÃ©e),commune,"3508500",
GRDF,17X100A100A00028,"2021",G,"350880000",Corps-Nuds (commune non irisÌ©e),4 RUE DE LA REPUBLIQUE,Corps-Nuds,NA,,R,"82.26831","13",Ille-et-Vilaine,"243500139","35088",Corps-Nuds,"35088",Corps-Nuds (commune non irisÃ©e),CORPS-NUDS (COMMUNE NON IRISÃ‰E),corps-nuds (commune non irisÃ©e),commune,"3508800",
GRDF,17X100A100A00028,"2021",G,"350930102",Centre Ville,1 RUE DE LA PAIX,Dinard,NA,,R,"96.85549","13",Ille-et-Vilaine,"243500725","35093",Dinard,"35093",Centre Ville,CENTRE VILLE,centre ville,iris d'habitat,"3509301",
GRDF,17X100A100A00028,"2021",G,"350930102",Centre Ville,2 BOULEVARD FEART,Dinard,NA,,R,"156.72474","30",Ille-et-Vilaine,"243500725","35093",Dinard,"35093",Centre Ville,CENTRE VILLE,centre ville,iris d'habitat,"3509301",
GRDF,17X100A100A00028,"2021",G,"350930104",Gare-La Saudrais-La Vicomte,RUE DES COGNETS,Dinard,"68",ActivitÌ©s immobiliÌ¬res,T,"250.39633","1",Ille-et-Vilaine,"243500725","35093",Dinard,"35093",Gare-La Saudrais-La Vicomte,GARE-LA SAUDRAIS-LA VICOMTE,gare-la saudrais-la vicomte,iris d'habitat,"3509301",
GRDF,17X100A100A00028,"2021",G,"350930104",Gare-La Saudrais-La Vicomte,2 RUE DU COMMANDANT PLESSIX,Dinard,NA,,R,"83.63587","15",Ille-et-Vilaine,"243500725","35093",Dinard,"35093",Gare-La Saudrais-La Vicomte,GARE-LA SAUDRAIS-LA VICOMTE,gare-la saudrais-la vicomte,iris d'habitat,"3509301",
GRDF,17X100A100A00028,"2021",G,"350550101",Nord,2 RUE CHARLES TILLON,Chantepie,NA,,R,"57.97162","12",Ille-et-Vilaine,"243500139","35055",Chantepie,"35055",Nord,NORD,nord,iris d'habitat,"3505501",
GRDF,17X100A100A00028,"2021",G,"350550101",Nord,2 RUE FRANCOISE GIROUD,Chantepie,NA,,R,"228.06593","33",Ille-et-Vilaine,"243500139","35055",Chantepie,"35055",Nord,NORD,nord,iris d'habitat,"3505501",
GRDF,17X100A100A00028,"2021",G,"350550102",Est,LIEU DIT LES 4 VENTS,Chantepie,"43",Travaux de construction spÌ©cialisÌ©s,I,"147.35685","1",Ille-et-Vilaine,"243500139","35055",Chantepie,"35055",Est,EST,est,iris d'habitat,"3505501",
GRDF,17X100A100A00028,"2021",G,"350550102",Est,1 ALLEE ARLETTY,Chantepie,NA,,R,"158.55395","20",Ille-et-Vilaine,"243500139","35055",Chantepie,"35055",Est,EST,est,iris d'habitat,"3505501",
GRDF,17X100A100A00028,"2021",G,"350550103",Sud et Ouest,1 RUE DE LA CHAUMINAIS,Chantepie,NA,,R,"80.99146","10",Ille-et-Vilaine,"243500139","35055",Chantepie,"35055",Sud et Ouest,SUD ET OUEST,sud et ouest,iris d'habitat,"3505501",
GRDF,17X100A100A00028,"2021",G,"350590000",La Chapelle-des-Fougeretz (commune non irisÌ©e),5 RUE DES 4 ARPENTS,La Chapelle-des-Fougeretz,NA,,R,"144.09141","21",Ille-et-Vilaine,"243500139","35059",La Chapelle-des-Fougeretz,"35059",La Chapelle-des-Fougeretz (commune non irisÃ©e),LA CHAPELLE-DES-FOUGERETZ (COMMUNE NON IRISÃ‰E),la chapelle-des-fougeretz (commune non irisÃ©e),commune,"3505900",
GRDF,17X100A100A00028,"2021",G,"350660101",Centre Est,6 MAIL GALILEE,Chartres-de-Bretagne,NA,,R,"385.81541","2",Ille-et-Vilaine,"243500139","35066",Chartres-de-Bretagne,"35066",Centre Est,CENTRE EST,centre est,iris d'habitat,"3506601",
GRDF,17X100A100A00028,"2021",G,"350660102",Centre Ouest,64 AVENUE DE LA CHAUSSAIRIE,Chartres-de-Bretagne,NA,,R,"43.66603","11",Ille-et-Vilaine,"243500139","35066",Chartres-de-Bretagne,"35066",Centre Ouest,CENTRE OUEST,centre ouest,iris d'habitat,"3506601",
GRDF,17X100A100A00028,"2021",G,"350680000",ChÌ¢teaubourg (commune non irisÌ©e),AVENUE DES PLATANES,ChÌ¢teaubourg,"87",HÌ©bergement mÌ©dico-social et social,T,"964.90317","1",Ille-et-Vilaine,"200039022","35068",ChÃ¢teaubourg,"35068",ChÃ¢teaubourg (commune non irisÃ©e),CHÃ‚TEAUBOURG (COMMUNE NON IRISÃ‰E),chÃ¢teaubourg (commune non irisÃ©e),commune,"3506800",
GRDF,17X100A100A00028,"2021",G,"350680000",ChÌ¢teaubourg (commune non irisÌ©e),21 RUE MADAME DE SEVIGNE,ChÌ¢teaubourg,NA,,R,"60.71415","12",Ille-et-Vilaine,"200039022","35068",ChÃ¢teaubourg,"35068",ChÃ¢teaubourg (commune non irisÃ©e),CHÃ‚TEAUBOURG (COMMUNE NON IRISÃ‰E),chÃ¢teaubourg (commune non irisÃ©e),commune,"3506800",
GRDF,17X100A100A00028,"2021",G,"350690101",Sud,26 AVENUE DE PIRE,ChÌ¢teaugiron,NA,,R,"130.89442","28",Ille-et-Vilaine,"243500659","35069",ChÃ¢teaugiron,"35069",Sud,SUD,sud,iris d'habitat,"3506901",
GRDF,17X100A100A00028,"2021",G,"350760000",Chavagne (commune non irisÌ©e),2 COURS DES VIEUX METIERS,Chavagne,NA,,R,"99.90815","25",Ille-et-Vilaine,"243500139","35076",Chavagne,"35076",Chavagne (commune non irisÃ©e),CHAVAGNE (COMMUNE NON IRISÃ‰E),chavagne (commune non irisÃ©e),commune,"3507600",
GRDF,17X100A100A00028,"2021",G,"350930101",Port Blanc-Saint-Enogat-La Malouine,1 AVENUE DU CHATEAU HEBERT,Dinard,"55",HÌ©bergement,T,"2073.32243","1",Ille-et-Vilaine,"243500725","35093",Dinard,"35093",Port Blanc-Saint-Enogat-La Malouine,PORT BLANC-SAINT-ENOGAT-LA MALOUINE,port blanc-saint-enogat-la malouine,iris d'habitat,"3509301",
GRDF,17X100A100A00028,"2021",G,"350930103",Pival-Saint-Alexandre-Ville Mauny,1 RUE CHARLES LE GOFFIC,Dinard,NA,,R,"61.09612","12",Ille-et-Vilaine,"243500725","35093",Dinard,"35093",Pival-Saint-Alexandre-Ville Mauny,PIVAL-SAINT-ALEXANDRE-VILLE MAUNY,pival-saint-alexandre-ville mauny,iris d'habitat,"3509301",
GRDF,17X100A100A00028,"2021",G,"351150106",Cotterets,AVENUE DE NORMANDIE,FougÌ¬res,NA,,T,"17976.228","1",Ille-et-Vilaine,"200072452","35115",FougÃ¨res,"35115",Cotterets,COTTERETS,cotterets,iris d'habitat,"3511501",
GRDF,17X100A100A00028,"2021",G,"351150107",Forairie,1 RUE JOSEPH FOURNIER,FougÌ¬res,NA,,R,"113.39524","15",Ille-et-Vilaine,"200072452","35115",FougÃ¨res,"35115",Forairie,FORAIRIE,forairie,iris d'habitat,"3511501",
GRDF,17X100A100A00028,"2021",G,"351150107",Forairie,3 RUE JOSEPH FOURNIER,FougÌ¬res,NA,,R,"107.6816","15",Ille-et-Vilaine,"200072452","35115",FougÃ¨res,"35115",Forairie,FORAIRIE,forairie,iris d'habitat,"3511501",
GRDF,17X100A100A00028,"2021",G,"351150108",Montaubert-Urbanistes,ROUTE DE SAINT JAMES,FougÌ¬res,"85",Enseignement,T,"365.07149","2",Ille-et-Vilaine,"200072452","35115",FougÃ¨res,"35115",Montaubert-Urbanistes,MONTAUBERT-URBANISTES,montaubert-urbanistes,iris d'habitat,"3511501",
GRDF,17X100A100A00028,"2021",G,"351150109",Rille-Saint-Sulpice,2 RUE EUGENE PACORY,FougÌ¬res,"87",HÌ©bergement mÌ©dico-social et social,T,"1543.54851","1",Ille-et-Vilaine,"200072452","35115",FougÃ¨res,"35115",Rille-Saint-Sulpice,RILLE-SAINT-SULPICE,rille-saint-sulpice,iris d'habitat,"3511501",
GRDF,17X100A100A00028,"2021",G,"351160000",La Fresnais (commune non irisÌ©e),33 RUE DE LA MOINERIE,La Fresnais,"46","Commerce de gros, ÌÊ l'exception des automobiles et des motocycles",T,"2397.04","1",Ille-et-Vilaine,"243500782","35116",La Fresnais,"35116",La Fresnais (commune non irisÃ©e),LA FRESNAIS (COMMUNE NON IRISÃ‰E),la fresnais (commune non irisÃ©e),commune,"3511600",
GRDF,17X100A100A00028,"2021",G,"351260102",Pont RÌ©an-Le BoÌÇl,1 RUE WANGARI MUTA MAATHAI,Guichen,NA,,R,"10.41752","16",Ille-et-Vilaine,"200043990","35126",Guichen,"35126",Pont RÃ©an-Le BoÃ«l,PONT RÃ‰AN-LE BOÃ‹L,pont rÃ©an-le boÃ«l,iris d'habitat,"3512601",
GRDF,17X100A100A00028,"2021",G,"351260103",Habitat Ìäpars,AVENUE DU GENERAL DE GAULLE,Guichen,"84","Administration publique et dÌ©fense ; sÌ©curitÌ© sociale obligatoire",T,"593.76675","1",Ille-et-Vilaine,"200043990","35126",Guichen,"35126",Habitat Ã‰pars,HABITAT Ã‰PARS,habitat Ã©pars,iris d'habitat,"3512601",
GRDF,17X100A100A00028,"2021",G,"351520103",ForÌ»t,2 RUE DE LA QUINTE,LiffrÌ©,NA,,R,"47.30747","11",Ille-et-Vilaine,"243500774","35152",LiffrÃ©,"35152",ForÃªt,FORÃŠT,forÃªt,iris d'habitat,"3515201",
GRDF,17X100A100A00028,"2021",G,"351730102",Hors AgglomÌ©ration,LIEU DIT LA LANDRIERE,Melesse,NA,,A,"4017.82134","1",Ille-et-Vilaine,"243500667","35173",Melesse,"35173",Hors AgglomÃ©ration,HORS AGGLOMÃ‰RATION,hors agglomÃ©ration,iris d'habitat,"3517301",
GRDF,17X100A100A00028,"2021",G,"351730102",Hors AgglomÌ©ration,1 RUE DE BELLE ILE,Melesse,NA,,R,"73.13401","16",Ille-et-Vilaine,"243500667","35173",Melesse,"35173",Hors AgglomÃ©ration,HORS AGGLOMÃ‰RATION,hors agglomÃ©ration,iris d'habitat,"3517301",
GRDF,17X100A100A00028,"2021",G,"351790000",Miniac-Morvan (commune non irisÌ©e),ZNE ACTIPOLE,Miniac-Morvan,"32",Autres industries manufacturiÌ¬res,I,"884.80148","1",Ille-et-Vilaine,"243500782","35179",Miniac-Morvan,"35179",Miniac-Morvan (commune non irisÃ©e),MINIAC-MORVAN (COMMUNE NON IRISÃ‰E),miniac-morvan (commune non irisÃ©e),commune,"3517900",
GRDF,17X100A100A00028,"2021",G,"351840000",Montauban-de-Bretagne (commune non irisÌ©e),ROUTE DE SAINT MEEN,Montauban-de-Bretagne,"10",Industries alimentaires,I,"13651.30632","3",Ille-et-Vilaine,"200038990","35184",Montauban-de-Bretagne,"35184",Montauban-de-Bretagne (commune non irisÃ©e),MONTAUBAN-DE-BRETAGNE (COMMUNE NON IRISÃ‰E),montauban-de-bretagne (commune non irisÃ©e),commune,"3518400",
GRDF,17X100A100A00028,"2021",G,"351840000",Montauban-de-Bretagne (commune non irisÌ©e),38 RUE DE RENNES,Montauban-de-Bretagne,"85",Enseignement,T,"364.35584","1",Ille-et-Vilaine,"200038990","35184",Montauban-de-Bretagne,"35184",Montauban-de-Bretagne (commune non irisÃ©e),MONTAUBAN-DE-BRETAGNE (COMMUNE NON IRISÃ‰E),montauban-de-bretagne (commune non irisÃ©e),commune,"3518400",
GRDF,17X100A100A00028,"2021",G,"351960101",Centre et Ouest,3 ALLEE JEAN MERMOZ,Mordelles,NA,,R,"57.13216","10",Ille-et-Vilaine,"243500139","35196",Mordelles,"35196",Centre et Ouest,CENTRE ET OUEST,centre et ouest,iris d'habitat,"3519601",
GRDF,17X100A100A00028,"2021",G,"351960101",Centre et Ouest,22 RUE DE LA LIBERATION,Mordelles,NA,,R,"302.68296","1",Ille-et-Vilaine,"243500139","35196",Mordelles,"35196",Centre et Ouest,CENTRE ET OUEST,centre et ouest,iris d'habitat,"3519601",
GRDF,17X100A100A00028,"2021",G,"351960102",Nord-Est,64 AVENUE MARECHAL LECLERC,Mordelles,NA,,R,"130.72813","30",Ille-et-Vilaine,"243500139","35196",Mordelles,"35196",Nord-Est,NORD-EST,nord-est,iris d'habitat,"3519601",
GRDF,17X100A100A00028,"2021",G,"351960103",Sud-Est,LES RIVIERES,Mordelles,"28",Fabrication de machines et Ì©quipements n.c.a.,I,"689.71139","1",Ille-et-Vilaine,"243500139","35196",Mordelles,"35196",Sud-Est,SUD-EST,sud-est,iris d'habitat,"3519601",
GRDF,17X100A100A00028,"2021",G,"352060101",Est,2 RUE NATHALIE SARRAUTE,Noyal-ChÌ¢tillon-sur-Seiche,NA,,R,"170.15117","23",Ille-et-Vilaine,"243500139","35206",Noyal-ChÃ¢tillon-sur-Seiche,"35206",Est,EST,est,iris d'habitat,"3520601",
GRDF,17X100A100A00028,"2021",G,"352060102",Ouest,1 ALLEE DES TERRASSES,Noyal-ChÌ¢tillon-sur-Seiche,NA,,R,"77.43304","18",Ille-et-Vilaine,"243500139","35206",Noyal-ChÃ¢tillon-sur-Seiche,"35206",Ouest,OUEST,ouest,iris d'habitat,"3520601",
GRDF,17X100A100A00028,"2021",G,"352060102",Ouest,5 RUE DES VOYAGEURS,Noyal-ChÌ¢tillon-sur-Seiche,NA,,R,"99.76077","14",Ille-et-Vilaine,"243500139","35206",Noyal-ChÃ¢tillon-sur-Seiche,"35206",Ouest,OUEST,ouest,iris d'habitat,"3520601",
GRDF,17X100A100A00028,"2021",G,"352060102",Ouest,10 RUE DU GUE,Noyal-ChÌ¢tillon-sur-Seiche,NA,,R,"197.70841","32",Ille-et-Vilaine,"243500139","35206",Noyal-ChÃ¢tillon-sur-Seiche,"35206",Ouest,OUEST,ouest,iris d'habitat,"3520601",
GRDF,17X100A100A00028,"2021",G,"352060102",Ouest,32 RUE DU GUE,Noyal-ChÌ¢tillon-sur-Seiche,NA,,R,"56.48897","13",Ille-et-Vilaine,"243500139","35206",Noyal-ChÃ¢tillon-sur-Seiche,"35206",Ouest,OUEST,ouest,iris d'habitat,"3520601",
GRDF,17X100A100A00028,"2021",G,"352060102",Ouest,65 RUE DE RENNES,Noyal-ChÌ¢tillon-sur-Seiche,NA,,R,"68.80836","16",Ille-et-Vilaine,"243500139","35206",Noyal-ChÃ¢tillon-sur-Seiche,"35206",Ouest,OUEST,ouest,iris d'habitat,"3520601",
GRDF,17X100A100A00028,"2021",G,"352060102",Ouest,ZAC HIL,Noyal-ChÌ¢tillon-sur-Seiche,NA,,T,"0.012","1",Ille-et-Vilaine,"243500139","35206",Noyal-ChÃ¢tillon-sur-Seiche,"35206",Ouest,OUEST,ouest,iris d'habitat,"3520601",
GRDF,17X100A100A00028,"2021",G,"352070000",Noyal-sur-Vilaine (commune non irisÌ©e),RUE JULIEN NEVEU,Noyal-sur-Vilaine,"10",Industries alimentaires,I,"13766.383","1",Ille-et-Vilaine,"243500659","35207",Noyal-sur-Vilaine,"35207",Noyal-sur-Vilaine (commune non irisÃ©e),NOYAL-SUR-VILAINE (COMMUNE NON IRISÃ‰E),noyal-sur-vilaine (commune non irisÃ©e),commune,"3520700",
GRDF,17X100A100A00028,"2021",G,"352070000",Noyal-sur-Vilaine (commune non irisÌ©e),33 RUE PIERRE MARCHAND,Noyal-sur-Vilaine,"87",HÌ©bergement mÌ©dico-social et social,T,"951.99387","1",Ille-et-Vilaine,"243500659","35207",Noyal-sur-Vilaine,"35207",Noyal-sur-Vilaine (commune non irisÃ©e),NOYAL-SUR-VILAINE (COMMUNE NON IRISÃ‰E),noyal-sur-vilaine (commune non irisÃ©e),commune,"3520700",
GRDF,17X100A100A00028,"2021",G,"352070000",Noyal-sur-Vilaine (commune non irisÌ©e),RUE FRANCIS MONNOYEUR,Noyal-sur-Vilaine,"88",Action sociale sans hÌ©bergement,T,"738.34507","1",Ille-et-Vilaine,"243500659","35207",Noyal-sur-Vilaine,"35207",Noyal-sur-Vilaine (commune non irisÃ©e),NOYAL-SUR-VILAINE (COMMUNE NON IRISÃ‰E),noyal-sur-vilaine (commune non irisÃ©e),commune,"3520700",
GRDF,17X100A100A00028,"2021",G,"352070000",Noyal-sur-Vilaine (commune non irisÌ©e),25B AVENUE DE BROCELIANDE,Noyal-sur-Vilaine,NA,,R,"166.79123","40",Ille-et-Vilaine,"243500659","35207",Noyal-sur-Vilaine,"35207",Noyal-sur-Vilaine (commune non irisÃ©e),NOYAL-SUR-VILAINE (COMMUNE NON IRISÃ‰E),noyal-sur-vilaine (commune non irisÃ©e),commune,"3520700",
GRDF,17X100A100A00028,"2021",G,"352100101",Est,BOULEVARD NOMINOE,PacÌ©,"46","Commerce de gros, ÌÊ l'exception des automobiles et des motocycles",T,"458.65104","1",Ille-et-Vilaine,"243500139","35210",PacÃ©,"35210",Est,EST,est,iris d'habitat,"3521001",
GRDF,17X100A100A00028,"2021",G,"352100101",Est,6 BOULEVARD P DUMAINE DE LA JOSSERIE,PacÌ©,NA,,R,"124.27051","28",Ille-et-Vilaine,"243500139","35210",PacÃ©,"35210",Est,EST,est,iris d'habitat,"3521001",
GRDF,17X100A100A00028,"2021",G,"352100101",Est,6 RUE MATHURIN PELTIER,PacÌ©,NA,,R,"66.11353","12",Ille-et-Vilaine,"243500139","35210",PacÃ©,"35210",Est,EST,est,iris d'habitat,"3521001",
GRDF,17X100A100A00028,"2021",G,"352100101",Est,8 ALLEE DE LA CHATAIGNERAIE,PacÌ©,NA,,R,"78.44173","11",Ille-et-Vilaine,"243500139","35210",PacÃ©,"35210",Est,EST,est,iris d'habitat,"3521001",
GRDF,17X100A100A00028,"2021",G,"352100101",Est,14 ALLEE DE CHAMPALAUNE,PacÌ©,NA,,R,"85.10799","14",Ille-et-Vilaine,"243500139","35210",PacÃ©,"35210",Est,EST,est,iris d'habitat,"3521001",
GRDF,17X100A100A00028,"2021",G,"352100101",Est,16 ALLEE DU MOULIN,PacÌ©,NA,,R,"99.11046","16",Ille-et-Vilaine,"243500139","35210",PacÃ©,"35210",Est,EST,est,iris d'habitat,"3521001",
GRDF,17X100A100A00028,"2021",G,"350960000",DomagnÌ© (commune non irisÌ©e),3 RUE DE LA VALETTE,DomagnÌ©,NA,,R,"109.32046","16",Ille-et-Vilaine,"200039022","35096",DomagnÃ©,"35096",DomagnÃ© (commune non irisÃ©e),DOMAGNÃ‰ (COMMUNE NON IRISÃ‰E),domagnÃ© (commune non irisÃ©e),commune,"3509600",
GRDF,17X100A100A00028,"2021",G,"350990000",Domloup (commune non irisÌ©e),ZONE ARTISANALE DU GIFARD,Domloup,"46","Commerce de gros, ÌÊ l'exception des automobiles et des motocycles",T,"691.83471","1",Ille-et-Vilaine,"243500659","35099",Domloup,"35099",Domloup (commune non irisÃ©e),DOMLOUP (COMMUNE NON IRISÃ‰E),domloup (commune non irisÃ©e),commune,"3509900",
GRDF,17X100A100A00028,"2021",G,"351150105",Bonabry-Paron,35I RUE KLEBER,FougÌ¬res,NA,,R,"68.3162","17",Ille-et-Vilaine,"200072452","35115",FougÃ¨res,"35115",Bonabry-Paron,BONABRY-PARON,bonabry-paron,iris d'habitat,"3511501",
GRDF,17X100A100A00028,"2021",G,"351200000",GÌ©vezÌ© (commune non irisÌ©e),15 ALLEE DE LA RANCE,GÌ©vezÌ©,NA,,R,"61.28322","10",Ille-et-Vilaine,"243500139","35120",GÃ©vezÃ©,"35120",GÃ©vezÃ© (commune non irisÃ©e),GÃ‰VEZÃ‰ (COMMUNE NON IRISÃ‰E),gÃ©vezÃ© (commune non irisÃ©e),commune,"3512000",
GRDF,17X100A100A00028,"2021",G,"351200000",GÌ©vezÌ© (commune non irisÌ©e),27T RUE DE DINAN,GÌ©vezÌ©,NA,,R,"23.28496","10",Ille-et-Vilaine,"243500139","35120",GÃ©vezÃ©,"35120",GÃ©vezÃ© (commune non irisÃ©e),GÃ‰VEZÃ‰ (COMMUNE NON IRISÃ‰E),gÃ©vezÃ© (commune non irisÃ©e),commune,"3512000",
GRDF,17X100A100A00028,"2021",G,"351250000",La Guerche-de-Bretagne (commune non irisÌ©e),RUE DES SABLONNIERES,La Guerche-de-Bretagne,"84","Administration publique et dÌ©fense ; sÌ©curitÌ© sociale obligatoire",T,"735.58011","1",Ille-et-Vilaine,"200039022","35125",La Guerche-de-Bretagne,"35125",La Guerche-de-Bretagne (commune non irisÃ©e),LA GUERCHE-DE-BRETAGNE (COMMUNE NON IRISÃ‰E),la guerche-de-bretagne (commune non irisÃ©e),commune,"3512500",
GRDF,17X100A100A00028,"2021",G,"351260103",Habitat Ìäpars,Z.I DES GRANDES LANDES,Guichen,"25","Fabrication de produits mÌ©talliques, ÌÊ l'exception des machines et des Ì©quipements",I,"832.7401","1",Ille-et-Vilaine,"200043990","35126",Guichen,"35126",Habitat Ã‰pars,HABITAT Ã‰PARS,habitat Ã©pars,iris d'habitat,"3512601",
